-0.103609 0.199065 5.000819 58.602333 74.794609 58.615246 74.777397 58.645138 74.743217 58.691444 74.692558 58.753319 74.626106 
-0.197984 0.893154 4.599676 52.410015 116.103691 51.527626 115.963257 50.696686 115.730164 49.924519 115.408089 49.217007 115.002029 
0.694868 0.401835 5.000428 101.426857 85.401672 101.574089 85.503098 101.603271 85.571312 101.513893 85.605354 101.307610 85.604744 
0.787582 0.301466 4.990685 106.718895 80.034225 106.920296 80.122765 106.987602 80.186707 106.919594 80.225151 106.717506 80.237549 
-0.100221 0.505205 4.794451 58.392105 92.023010 57.958935 91.975273 57.549240 91.880135 57.166630 91.739021 56.814075 91.554031 
0.698220 -0.898522 5.005906 101.034744 16.378487 101.176781 16.157576 101.203201 16.008926 101.113556 15.934561 100.909523 15.935531 
0.102473 0.004982 5.000529 69.398773 64.000145 69.394463 64.000145 69.372993 64.000145 69.334785 64.000145 69.280533 64.000137 
0.298784 0.598462 4.604018 81.467766 98.958778 80.552727 99.022232 79.581894 99.020493 78.565643 98.953613 77.515091 98.822716 
0.203273 0.400679 5.000354 74.766777 85.542297 74.766731 85.559456 74.732468 85.542274 74.664635 85.491013 74.564491 85.406395 
-0.808255 0.006624 4.997289 21.174347 64.009331 21.508156 64.009186 21.966923 64.008980 22.542538 64.008736 23.225210 64.008446 
0.300849 0.800654 4.703496 81.019867 109.430481 80.354027 109.509415 79.634285 109.507843 78.868225 109.425812 78.064224 109.264633 
0.402460 0.994358 5.002028 85.226044 117.124313 85.258369 117.247917 85.223991 117.289154 85.123573 117.247459 84.958977 117.123421 
-0.500812 0.406889 5.001180 37.142105 85.487511 37.290089 85.386200 37.519516 85.253220 37.826195 85.090378 38.204704 84.899773 
0.600188 -0.503849 4.998260 96.084221 37.264629 96.185074 37.159142 96.184471 37.095394 96.082413 37.074284 95.880829 37.096119 
-0.700711 0.002809 5.004221 26.448227 64.007141 26.713011 64.007042 27.088999 64.006897 27.569464 64.006721 28.146091 64.006508 
-0.301828 -0.399755 4.994030 47.856236 42.483486 47.920155 42.551514 48.034019 42.652378 48.195709 42.784695 48.402313 42.946690 
0.604402 0.606169 5.003564 96.050110 96.071106 96.150505 96.197380 96.149689 96.273636 96.047668 96.298813 95.846375 96.272552 
0.294801 -0.696917 4.995223 80.046036 26.547972 80.058449 26.488991 80.020065 26.489056 79.931618 26.548147 79.794739 26.665443 
-0.296037 0.803518 4.701653 46.950100 109.446320 46.344177 109.288628 45.804031 109.054024 45.333511 108.746071 44.934952 108.369301 
-0.105323 0.793909 4.599603 58.181705 110.467964 57.270149 110.383682 56.389416 110.215218 55.547894 109.965286 54.752918 109.637825 
-0.005032 -0.400537 4.999745 63.997665 42.457363 63.997669 42.474491 63.997681 42.525631 63.997700 42.610054 63.997726 42.726601 
0.697203 -0.391975 4.999656 101.410530 42.626614 101.557610 42.525436 101.586731 42.457336 101.497368 42.423267 101.291176 42.423714 
0.701902 -1.004711 5.009573 100.926125 11.239084 101.066696 10.995809 101.092339 10.832108 101.002617 10.750205 100.799210 10.751247 
0.895881 0.799928 4.998666 111.553307 106.309540 111.808678 106.571014 111.917046 106.769768 111.876480 106.903099 111.687737 106.969139 
-0.508492 0.895481 4.997493 37.380085 111.903488 37.524410 111.681908 37.748779 111.391006 38.049129 111.034637 38.420200 110.617317 
-0.201178 -0.898385 4.998008 53.325195 16.031536 53.358612 16.143335 53.425011 16.327971 53.523167 16.582916 53.651302 16.904785 
-0.893024 0.799666 4.994762 16.357170 106.351532 16.756468 106.030128 17.291603 105.653427 17.953335 105.226097 18.730682 104.753120 
-0.405303 -0.007476 5.002053 42.443367 64.002335 42.545898 64.002312 42.714642 64.002274 42.946484 64.002228 43.237263 64.002167 
-0.104039 -0.602674 4.994204 58.625164 31.788736 58.637939 31.839577 58.667545 31.940542 58.713421 32.090225 58.774731 32.286587 
-0.403860 0.097737 5.001364 42.445202 69.390556 42.547703 69.369202 42.716408 69.339706 42.948196 69.302483 43.238911 69.258011 
-0.198394 -0.997049 4.997834 53.352753 10.854746 53.385944 10.977887 53.451942 11.181264 53.549534 11.462110 53.676952 11.816714 
-0.095058 -0.503052 4.997842 58.617828 37.111897 58.630653 37.154476 58.660351 37.239040 58.706367 37.364391 58.767860 37.528831 
0.496303 0.402223 4.997024 90.831360 85.475845 90.895012 85.544037 90.873428 85.578262 90.767014 85.578041 90.577766 85.543373 
-0.409108 -0.299533 4.994512 42.473862 47.861774 42.576015 47.925488 42.744202 48.013462 42.975323 48.124496 43.265232 48.257130 
0.801925 -0.995963 4.993911 106.106308 11.361134 106.298088 11.079042 106.359566 10.875199 106.289658 10.752375 106.089684 10.712263 
-0.096839 0.500652 4.599522 58.150154 93.231316 57.232723 93.177628 56.346531 93.070282 55.500061 92.911034 54.700737 92.702423 
0.100262 0.194919 5.004665 69.395630 74.793442 69.391312 74.793442 69.369865 74.776230 69.331696 74.742065 69.277504 74.691414 
-0.303015 0.901766 4.794259 47.338940 113.954704 46.965561 113.788406 46.651722 113.541237 46.399158 113.216789 46.208347 112.819649 
0.395594 -0.391490 5.000391 85.485321 42.514679 85.519318 42.463467 85.484970 42.446373 85.382927 42.463634 85.215096 42.515007 
0.203366 0.899076 4.606328 75.557945 116.091286 74.633224 116.137749 73.675125 116.088608 72.693741 115.944664 71.699425 115.708267 
-0.789636 0.497327 4.997746 21.315777 90.682503 21.646366 90.496979 22.101147 90.275116 22.672112 90.019760 23.349585 89.734001 
0.003259 0.899958 4.606976 63.986046 116.132980 63.061089 116.085686 62.145622 115.943611 61.248798 115.709038 60.379139 115.385704 
0.800778 0.000529 4.994071 106.769669 64.009331 106.971909 64.009422 107.039749 64.009453 106.971916 64.009422 106.769661 64.009331 
-0.201155 0.094483 5.007764 53.205395 69.397667 53.239788 69.384773 53.307919 69.363480 53.408520 69.334084 53.539745 69.296989 
0.204948 -0.898575 4.997507 74.647690 16.042032 74.647461 16.004622 74.613731 16.042074 74.547134 16.153847 74.448906 16.338411 
0.503062 0.602846 5.004428 90.752869 96.123009 90.815826 96.224411 90.794044 96.275314 90.687943 96.275009 90.499496 96.223480 
-0.902120 0.895089 5.004319 16.471376 111.528625 16.867867 111.169800 17.399609 110.749207 18.057442 110.272003 18.830484 109.743752 
0.307637 0.797148 4.803660 80.673775 108.505737 80.243149 108.580421 79.759811 108.579384 79.228874 108.502640 78.656281 108.351387 
-0.296682 0.098389 5.003858 47.818653 69.394753 47.882957 69.377609 47.997429 69.352180 48.159939 69.318832 48.367550 69.278000 
-0.402562 0.309766 5.003354 42.466866 80.150764 42.569080 80.086945 42.737358 79.998810 42.968601 79.887573 43.258659 79.754684 
-0.410622 -0.599686 4.995017 42.558262 31.856344 42.659340 31.982216 42.825951 32.156048 43.055031 32.375477 43.342495 32.637646 
-0.300025 0.798231 4.892593 47.631065 107.632011 47.479752 107.491066 47.382816 107.281799 47.340034 107.007164 47.350151 106.670914 
1.002269 -0.507516 4.996374 116.957603 37.530312 117.285278 37.345284 117.449753 37.199013 117.448059 37.093498 117.280228 37.030209 
-0.391952 0.800764 5.000110 42.625679 106.736977 42.725822 106.570793 42.891064 106.341255 43.118385 106.051445 43.403744 105.705132 
0.001762 0.498861 4.796487 63.996044 92.025719 63.548443 92.001740 63.105282 91.929924 62.670849 91.811371 62.249142 91.647850 
-0.998493 0.886959 4.999722 11.335337 111.400833 11.811407 111.009865 12.434830 110.559387 13.195042 110.054810 14.079677 109.501854 
-0.704185 -0.608769 5.004230 26.652832 32.011154 26.913630 32.208969 27.284517 32.451359 27.758902 32.735184 28.328617 33.056942 
0.510076 -0.995930 5.000841 90.469688 11.042397 90.530251 10.878699 90.507820 10.796481 90.402840 10.796867 90.217262 10.879847 
0.797366 0.697234 5.002604 106.471878 101.193787 106.669273 101.396690 106.734138 101.543259 106.665306 101.631462 106.464050 101.660057 
0.792936 0.496122 5.011174 106.620949 90.659180 106.820747 90.805679 106.887085 90.911491 106.818748 90.975143 106.616989 90.995743 
0.302126 0.198250 4.994237 80.166534 74.780853 80.179413 74.798065 80.140755 74.798042 80.051292 74.780769 79.912704 74.746506 
0.005135 0.098564 4.997172 63.999855 69.399651 63.999855 69.395340 63.999855 69.382454 63.999855 69.361198 63.999859 69.331848 
0.790683 0.108488 4.998424 106.765579 69.356361 106.967743 69.386032 107.035530 69.407433 106.967682 69.420265 106.765442 69.424355 
0.596179 0.092861 4.994170 96.211266 69.374840 96.313492 69.396225 96.313477 69.409126 96.211205 69.413353 96.008606 69.408852 
-0.301433 -1.007202 4.996989 48.046841 10.891668 48.108768 11.055326 48.219460 11.298056 48.376896 11.616604 48.578270 12.006820 
0.208922 0.501665 4.707650 75.431633 92.595825 74.746346 92.620842 74.026962 92.594528 73.281036 92.517319 72.516541 92.390450 
-0.994257 0.506715 5.001718 10.918467 90.549881 11.405764 90.327087 12.042477 90.070465 12.817707 89.783165 13.718734 89.468483 
-0.493274 1.010230 5.003189 37.450123 117.081535 37.593380 116.837402 37.816265 116.516869 38.114758 116.124153 38.483654 115.664207 
0.498854 -0.202092 5.001393 90.871498 53.253937 90.935539 53.219719 90.914063 53.202522 90.807487 53.202591 90.617821 53.219929 
0.902219 -0.197211 5.003182 111.957970 53.352314 112.220955 53.285408 112.334404 53.234493 112.296227 53.200275 112.107117 53.183235 
-0.797986 -0.407276 4.999350 21.281687 42.658340 21.613180 42.806870 22.069073 42.984436 22.641323 43.188766 23.320225 43.417389 
-0.508492 -0.300088 5.009317 37.125835 47.883434 37.274117 47.959496 37.503956 48.059311 37.811138 48.181530 38.190239 48.324570 
-0.399067 -0.808134 4.993510 42.644341 21.323677 42.744324 21.489370 42.909317 21.718225 43.136311 22.007168 43.421268 22.352449 
-0.902215 0.397311 4.999034 16.037073 85.324715 16.444273 85.160500 16.988968 84.968079 17.661665 84.749863 18.451122 84.508453 
-0.799526 -0.691817 4.994068 21.490505 26.835085 21.817425 27.091167 22.267635 27.397379 22.833246 27.749863 23.504711 28.144377 
0.100788 0.104036 4.993006 69.398132 69.398720 69.393822 69.398720 69.372360 69.390106 69.334152 69.373001 69.279922 69.347641 
0.702384 -0.596963 4.997352 101.293808 32.035648 101.439323 31.885267 101.467606 31.784063 101.378151 31.733438 101.172638 31.734123 
-0.707799 0.598577 4.999955 26.628338 96.034622 26.889465 95.836205 27.260788 95.593048 27.735701 95.308296 28.306032 94.985474 
-0.298539 0.991505 4.994515 48.029343 117.198433 48.091396 117.034203 48.202293 116.790611 48.360012 116.470940 48.561737 116.079353 
-0.806038 -0.196246 4.992166 21.203524 53.313274 21.536718 53.387890 21.994722 53.477074 22.569443 53.579681 23.251108 53.694466 
-0.198712 0.003326 4.997514 53.204548 64.000580 53.238949 64.000580 53.307098 64.000572 53.407722 64.000565 53.538971 64.000549 
-0.199656 -0.601966 4.997510 53.259411 31.801563 53.293369 31.877645 53.360725 32.003277 53.460236 32.176716 53.590076 32.395630 
0.203084 0.602157 4.602250 75.654221 98.990227 74.722565 99.021820 73.756943 98.988174 72.767609 98.889862 71.765083 98.728508 
0.201346 -0.301060 4.998030 74.774727 47.836964 74.774696 47.824074 74.740395 47.836975 74.672470 47.875481 74.572189 47.939049 
0.293658 0.095556 4.998954 80.173180 69.393005 80.186089 69.401627 80.147408 69.401604 80.057892 69.392952 79.919212 69.375793 
-0.901841 0.502463 4.990865 16.096516 90.619919 16.502241 90.415489 17.045153 90.175941 17.715805 89.904282 18.503006 89.603714 
